date,outbound_docs,outbound_orders,outbound_qty,outbound_gross_kg,outbound_cbm,outbound_load_units,outbound_picks,outbound_full_picks,outbound_partial_picks,packing_lines,packing_orders,packing_pallets,packing_gross_kg,packing_net_kg,packing_volume_dm3,inbound_docs,inbound_avizo,inbound_articles,inbound_lines,inbound_qty,inbound_gross_kg,inbound_cbm,inbound_consumables_gross_kg,inbound_equipment_gross_kg,inbound_other_gross_kg,inbound_customs_gross_kg,inbound_unknown_gross_kg,handling_in_qty,handling_out_qty,wrapping_qty,putaway_qty,net_flow_gross_kg,net_flow_cbm
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,105.0,444.0,14737.0,380383.11,489.598,686078.86,0.0,0.0,0.0,74687.36,,,,,380383.11,489.598
2022-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,82.0,433.0,11844.0,403086.77,507.77099999999996,718713.7,0.0,0.0,0.0,87459.84,,,,,403086.77,507.77099999999996
2022-03-28,871.0,871.0,74014.0,1216180.74,1670.292,2121.0,3282.0,1412.0,1870.0,3472.0,870.0,1.0,1517829.8800000001,0.0,3234650.0,102.0,102.0,232.0,678.0,392036.0,330971.49,355.964,485881.04,58500.68,0.0,0.0,117561.26,,,,,-885209.25,-1314.328
2022-03-29,841.0,841.0,104381.0,1204937.88,1491.3,2003.0,3132.0,1309.0,1823.0,3307.0,794.0,1.0,1638019.98,0.0,3061026.5,92.0,92.0,238.0,1436.0,41747.0,1132211.17,1408.546,2004970.56,5819.14,0.0,0.0,253632.64,,,,,-72726.70999999996,-82.7539999999999
2022-03-30,727.0,727.0,87957.0,821523.33,929.598,1556.0,2689.0,922.0,1767.0,3074.0,734.0,1.0,1395154.25,0.0,2751943.0,131.0,130.0,309.0,962.0,74878.0,623023.05,770.004,1105902.24,13618.4,0.0,0.0,126525.45999999999,,,,,-198500.2799999999,-159.59399999999994
2022-03-31,669.0,669.0,61629.0,873560.85,1121.239,1542.0,2449.0,1007.0,1442.0,2488.0,656.0,1.0,1072713.49,0.0,2291882.0,108.0,108.0,286.0,1208.0,62666.0,782934.11,893.4929999999999,1427949.92,38959.32,156.26,0.0,98802.72,,,,,-90626.73999999999,-227.7460000000001
2022-04-01,652.0,652.0,63112.0,562586.93,652.912,1263.0,2188.0,670.0,1518.0,2328.0,668.0,1.0,752807.05,0.0,1711463.0,85.0,84.0,260.0,840.0,44297.0,434543.98,494.64,771630.74,29281.46,0.0,0.0,68175.76,,,,,-128042.95000000007,-158.27200000000005
2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,120.0,4110.0,98785.71,135.233,190309.8,0.0,0.0,0.0,7261.62,,,,,98785.71,135.233
2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,108.0,758.0,24150.0,713812.69,894.183,1357322.6199999999,0.0,0.0,0.0,70302.76,,,,,713812.69,894.183
2022-04-04,630.0,630.0,66768.0,1050651.72,1325.118,1687.0,2352.0,1174.0,1178.0,2360.0,606.0,1.0,1150903.91,0.0,2198050.0,93.0,93.0,196.0,936.0,26443.0,660404.36,823.31,1184257.98,12538.32,0.0,0.0,124012.42,,,,,-390247.36,-501.808
2022-04-05,711.0,711.0,76216.0,657203.22,830.423,1345.0,2328.0,775.0,1553.0,2460.0,706.0,1.0,901385.3,0.0,1965726.0,89.0,89.0,166.0,397.0,17227.0,129116.26,141.564,197960.24,11578.44,2.24,0.0,48691.6,,,,,-528086.96,-688.859
2022-04-06,682.0,682.0,78858.0,663475.6799999999,814.68,1376.0,2336.0,757.0,1579.0,2879.0,692.0,1.0,1109532.83,0.0,2440101.0,74.0,74.0,224.0,902.0,28446.0,590521.42,705.371,1029014.58,10674.24,6.94,0.0,141350.58,,,,,-72954.2599999999,-109.30899999999997
2022-04-07,544.0,544.0,35960.0,520106.52999999997,714.779,1096.0,1783.0,578.0,1205.0,1793.0,532.0,1.0,573341.63,0.0,1148640.0,83.0,83.0,348.0,1285.0,58700.0,933231.57,1093.3,1663153.56,2444.88,37.660000000000004,0.0,200827.04,,,,,413125.04,378.52099999999996
2022-04-08,730.0,730.0,58332.0,681440.54,853.92,1515.0,2710.0,976.0,1734.0,2747.0,721.0,1.0,792871.6,0.0,1865414.0,113.0,112.0,211.0,803.0,54319.0,515472.07,603.187,960817.2,8037.96,0.0,0.0,62163.98,,,,,-165968.47000000003,-250.73299999999995
2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,77.0,283.0,10814.0,250051.69,298.175,448214.94,0.0,0.0,0.0,51888.44,,,,,250051.69,298.175
2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,72.0,571.0,16313.0,565516.68,706.6179999999999,1009328.64,0.0,0.0,0.0,121704.72,,,,,565516.68,706.6179999999999
2022-04-11,703.0,703.0,53472.0,681792.13,889.08,1481.0,2302.0,887.0,1415.0,2512.0,702.0,1.0,877432.72,0.0,2035773.0,72.0,72.0,195.0,948.0,56545.0,671282.38,780.446,1122163.66,9149.16,0.0,0.0,211251.94,,,,,-10509.75,-108.63400000000001
2022-04-12,638.0,638.0,62285.0,715675.18,920.946,1338.0,2210.0,756.0,1454.0,2405.0,629.0,1.0,1026241.33,0.0,2048314.0,94.0,92.0,291.0,931.0,100597.0,596965.46,722.209,1020781.82,27176.64,0.0,0.0,145972.46,,,,,-118709.72000000009,-198.73700000000008
2022-04-13,595.0,595.0,46882.0,591608.25,669.195,1214.0,2104.0,667.0,1437.0,2779.0,626.0,1.0,1055507.44,0.0,2382057.0,91.0,91.0,301.0,787.0,23373.0,387163.13,431.53499999999997,666826.26,15272.3,0.02,0.0,92227.68,,,,,-204445.12,-237.66000000000008
2022-04-14,459.0,459.0,59139.0,569434.02,772.1709999999999,1056.0,1738.0,652.0,1086.0,1830.0,448.0,1.0,726765.14,0.0,1672458.0,121.0,121.0,266.0,1184.0,50510.0,838670.55,1003.923,1454697.5,7184.9400000000005,0.0,0.0,215458.66,,,,,269236.53,231.75200000000007
2022-04-15,239.0,239.0,24160.0,276751.04,319.57,502.0,946.0,292.0,654.0,1368.0,332.0,1.0,477821.51,0.0,1056447.0,12.0,12.0,109.0,610.0,17899.0,546137.12,728.1569999999999,1001159.4,0.0,0.0,0.0,91114.84,,,,,269386.08,408.58699999999993
2022-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,92.0,667.0,17092.0,587024.16,799.289,1123625.08,0.0,0.0,0.0,50423.24,,,,,587024.16,799.289
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,93.0,590.0,14808.0,557227.64,732.751,1022095.5,0.0,0.0,0.0,92359.78,,,,,557227.64,732.751
2022-04-19,741.0,741.0,74466.0,1118874.79,1398.074,1812.0,2813.0,1181.0,1632.0,2563.0,655.0,1.0,1303485.85,0.0,2440414.0,124.0,124.0,283.0,1409.0,71254.0,1029527.43,1214.893,1807819.28,16461.2,0.0,0.0,234774.38,,,,,-89347.35999999999,-183.18100000000004
2022-04-20,670.0,670.0,46499.0,886461.53,1118.554,1560.0,2363.0,1052.0,1311.0,2695.0,672.0,1.0,1213215.98,0.0,2503947.0,106.0,106.0,315.0,616.0,47496.0,190719.67,176.703,285362.54,14531.7,0.0,0.0,81545.1,,,,,-695741.86,-941.8510000000001
2022-04-21,480.0,480.0,57222.0,599141.04,733.314,1108.0,1809.0,709.0,1100.0,1773.0,469.0,1.0,683128.41,0.0,1511473.25,103.0,102.0,301.0,945.0,55437.0,570924.43,695.112,986745.22,44032.7,0.0,0.0,111070.94,,,,,-28216.609999999986,-38.202
2022-04-22,798.0,798.0,79024.0,960889.61,1183.74,1850.0,3081.0,1096.0,1985.0,2999.0,787.0,1.0,1136496.08,0.0,2485451.0,112.0,112.0,242.0,764.0,26695.0,461948.62,550.822,792142.12,8577.0,65.16,0.0,123112.96,,,,,-498940.99,-632.918
2022-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,79.0,464.0,12102.0,427523.67,568.832,779289.26,0.0,0.0,0.0,75758.08,,,,,427523.67,568.832
2022-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,104.0,707.0,22244.0,670911.48,844.8729999999999,1235744.88,0.0,0.0,0.0,106078.08,,,,,670911.48,844.8729999999999
2022-04-25,561.0,561.0,39909.0,858392.08,1103.333,1478.0,2225.0,1020.0,1205.0,2452.0,563.0,1.0,1141868.82,0.0,2216608.0,119.0,119.0,234.0,567.0,59865.0,282942.45,291.578,426965.92,6173.24,0.0,0.0,132745.74,,,,,-575449.6299999999,-811.7550000000001
2022-04-26,650.0,650.0,52084.0,832461.46,1083.042,1556.0,2263.0,984.0,1279.0,2469.0,659.0,1.0,1069676.34,0.0,2112859.0,150.0,150.0,411.0,1747.0,84004.0,1171576.68,1480.355,1974647.66,16629.22,0.0,0.0,351876.48,,,,,339115.22,397.3130000000001
2022-04-27,647.0,647.0,61181.0,700345.34,883.37,1401.0,2381.0,806.0,1575.0,2285.0,640.0,1.0,873046.7,0.0,1732415.0,118.0,118.0,252.0,899.0,31122.0,614102.57,770.654,1097585.64,14840.619999999999,0.02,0.0,115778.86,,,,,-86242.77000000002,-112.71600000000001
2022-04-28,606.0,606.0,48057.0,648161.72,849.341,1299.0,2028.0,704.0,1324.0,2149.0,598.0,1.0,865313.36,0.0,1814872.0,107.0,107.0,357.0,907.0,39263.0,511392.63,632.038,855311.98,6498.74,14.719999999999999,0.0,160959.82,,,,,-136769.08999999997,-217.303
2022-04-29,584.0,584.0,52332.0,727046.6,919.254,1359.0,2346.0,811.0,1535.0,2562.0,636.0,1.0,950884.72,0.0,2179035.0,84.0,84.0,256.0,584.0,24390.0,322375.43,379.673,580182.32,11316.2,0.16,0.0,53252.18,,,,,-404671.17,-539.581
2022-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,65.0,229.0,8349.0,201498.63,259.598,376602.02,0.0,0.0,0.0,26395.239999999998,,,,,201498.63,259.598
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,95.0,732.0,23919.0,708235.42,906.7239999999999,1296535.56,0.0,0.0,0.0,119935.28,,,,,708235.42,906.7239999999999
2022-05-02,656.0,656.0,49558.0,655276.46,847.407,1267.0,2135.0,742.0,1393.0,2146.0,585.0,1.0,840666.52,0.0,1723793.0,91.0,91.0,210.0,923.0,26653.0,691940.94,882.576,1219037.78,6668.98,0.0,0.0,158175.12,,,,,36664.47999999998,35.16899999999998
2022-05-03,547.0,547.0,54902.0,600632.82,749.876,1184.0,1952.0,653.0,1299.0,1909.0,538.0,1.0,708992.76,0.0,1453642.0,72.0,71.0,244.0,705.0,215151.0,472449.08,610.116,787018.76,9410.3,0.0,0.0,148469.1,,,,,-128183.73999999993,-139.76
2022-05-04,537.0,537.0,34446.0,447311.29,577.029,1014.01,1910.0,548.0,1371.0,2123.0,543.0,1.0,709535.08,0.0,1757998.0,90.0,90.0,200.0,831.0,30073.0,594695.62,675.331,1083907.82,10259.84,0.0,0.0,95223.58,,,,,147384.33000000002,98.30200000000002
2022-05-05,502.0,502.0,43759.0,608868.18,772.063,1106.0,1816.0,689.0,1127.0,2079.0,506.0,1.0,766572.11,0.0,1721482.0,113.0,112.0,278.0,742.0,88405.0,396850.44,432.24,697868.54,16803.8,0.0,0.0,79028.54,,,,,-212017.74000000005,-339.823
2022-05-06,690.0,690.0,67179.0,670878.68,830.282,1500.0,2646.0,865.0,1781.0,2686.0,691.0,1.0,918125.29,0.0,2133276.0,96.0,96.0,328.0,1267.0,40279.0,828612.1,979.9929999999999,1485224.12,11946.52,38.32,0.0,160015.24,,,,,157733.41999999993,149.7109999999999
2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,71.0,402.0,10082.0,357985.32,470.111,639598.66,0.0,0.0,0.0,76371.98,,,,,357985.32,470.111
2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2022-05-09,561.0,561.0,86695.0,658934.32,877.657,1288.0,2129.0,821.0,1308.0,2210.0,560.0,1.0,804345.23,0.0,1932232.0,90.0,90.0,157.0,409.0,312726.0,198464.12,190.308,318381.36,50375.78,0.22,0.0,28170.88,,,,,-460470.19999999995,-687.349
2022-05-10,648.0,648.0,74613.0,592258.07,731.108,1300.0,2564.0,741.0,1823.0,2913.0,641.0,1.0,926364.21,0.0,2399961.0,135.0,135.0,267.0,1498.0,55431.0,1203788.64,1487.041,2182692.28,19000.0,0.0,0.0,205885.0,,,,,611530.57,755.933
2022-05-11,504.0,504.0,47321.0,484569.1,563.681,990.0,1967.0,536.0,1431.0,2305.0,511.0,1.0,977989.88,0.0,1924480.0,118.0,110.0,191.0,718.0,18674.0,377282.35,495.493,570844.54,38286.76,0.02,0.0,145433.38,,,,,-107286.75,-68.18800000000005
2022-05-12,612.0,612.0,72844.0,534096.82,674.32,1135.0,2164.0,606.0,1558.0,2077.0,598.0,1.0,634873.59,0.0,1609760.0,156.0,156.0,483.0,1628.0,72465.0,1075922.5,1318.0,1826464.54,14669.74,20.46,0.0,310690.26,,,,,541825.68,643.68
2022-05-13,652.0,652.0,51662.0,543146.22,672.089,1334.0,2388.0,785.0,1603.0,2633.0,662.0,1.0,788848.06,0.0,2135500.0,111.0,111.0,278.0,520.0,51701.0,185312.6,212.111,288454.66,6788.9,0.0,0.0,75381.64,,,,,-357833.62,-459.97800000000007
2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,82.0,485.0,16450.0,448516.08,538.6949999999999,788641.84,0.0,0.0,0.0,108390.32,,,,,448516.08,538.6949999999999
2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,70.0,487.0,14097.0,465418.62,570.507,831536.52,0.0,0.0,0.0,99300.72,,,,,465418.62,570.507
2022-05-16,551.0,551.0,50916.0,609028.92,823.129,1199.0,2024.0,716.0,1308.0,2267.0,542.0,1.0,913316.99,0.0,1933495.0,131.0,128.0,198.0,807.0,20955.0,446022.3,559.032,753793.76,16345.6,0.0,0.0,121905.23999999999,,,,,-163006.62000000005,-264.097
2022-05-17,570.0,570.0,49371.0,443492.54,590.162,1016.0,1911.0,528.0,1383.0,2089.0,557.0,1.0,761382.98,0.0,1625771.0,107.0,107.0,270.0,1001.0,32201.0,671110.76,836.345,1138788.12,7465.0,0.0,0.0,195968.4,,,,,227618.22000000003,246.183
2022-05-18,559.0,559.0,52781.0,474926.95,572.5889999999999,1099.0,2263.0,608.0,1655.0,2580.0,574.0,1.0,839826.65,0.0,2139658.0,159.0,151.0,406.0,1279.0,61674.0,742776.61,860.943,1259513.94,9263.9,0.0,0.0,216775.38,,,,,267849.66,288.35400000000004
2022-05-19,605.0,605.0,45533.0,568161.22,777.225,1175.0,2208.0,705.0,1503.0,2266.0,596.0,1.0,753867.83,0.0,1703205.0,112.0,112.0,317.0,847.0,26325.0,442933.81,477.371,777007.72,6204.92,257.34000000000003,0.0,102400.6,,,,,-125227.40999999997,-299.85400000000004
2022-05-20,642.0,642.0,61847.0,677912.09,871.871,1463.0,2583.0,912.0,1671.0,2792.0,699.0,1.0,906918.37,0.0,2124918.0,95.0,95.0,359.0,1007.0,392584.0,535711.78,585.607,839690.82,51983.68,0.0,0.0,179749.06,,,,,-142200.30999999994,-286.264
2022-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,41.0,197.0,4276.0,175319.61,217.658,318214.9,0.0,0.0,0.0,32424.32,,,,,175319.61,217.658
2022-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,69.0,651.0,18362.0,637023.48,783.679,1146463.04,0.0,0.0,0.0,127583.92,,,,,637023.48,783.679
2022-05-23,575.0,575.0,49332.0,601716.54,758.312,1281.0,2279.0,801.0,1478.0,2577.0,511.0,1.0,904863.35,0.0,2464668.0,88.0,88.0,154.0,572.0,56025.0,353838.99,386.425,603008.86,10652.92,0.0,0.0,94016.2,,,,,-247877.55000000005,-371.887
2022-05-24,546.0,546.0,71573.0,488023.77999999997,621.442,1105.0,2118.0,564.0,1554.0,2016.0,529.0,1.0,679794.67,0.0,1620905.0,94.0,94.0,209.0,552.0,41733.0,329340.44,397.33299999999997,524348.96,7268.6,176.0,0.0,126887.31999999999,,,,,-158683.33999999997,-224.10900000000004
2022-05-25,499.0,499.0,37991.0,344573.67,434.289,890.0,1846.0,415.0,1431.0,2319.0,520.0,1.0,701361.98,0.0,1708839.0,128.0,128.0,297.0,1082.0,54528.0,796974.8,1018.87,1411493.04,6646.44,13.22,0.0,175796.9,,,,,452401.13000000006,584.581
2022-05-26,559.0,559.0,51759.0,636546.48,839.857,1261.0,2141.0,723.0,1418.0,2088.0,542.0,1.0,703586.58,0.0,1665101.0,111.0,111.0,305.0,1237.0,35005.0,860941.25,1128.997,1503852.22,5949.48,199.78,0.0,211881.02,,,,,224394.77000000002,289.1400000000001
2022-05-27,490.0,490.0,51359.0,735829.25,985.093,1343.0,2232.0,923.0,1309.0,2274.0,475.0,1.0,869695.23,0.0,2164066.0,94.0,93.0,174.0,399.0,29023.0,142873.47,155.696,186704.88,4318.62,0.0,0.0,94723.44,,,,,-592955.78,-829.3969999999999
2022-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,92.0,486.0,16741.0,421844.35,552.709,805305.12,0.0,0.0,0.0,38383.58,,,,,421844.35,552.709
2022-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,111.0,817.0,22012.0,740868.33,968.255,1398768.84,0.0,0.0,0.0,82967.82,,,,,740868.33,968.255
2022-05-30,506.0,506.0,56202.0,613522.59,910.369,1173.0,2001.0,789.0,1212.0,2107.0,499.0,1.0,840165.31,0.0,1883965.0,79.0,79.0,147.0,590.0,16018.0,381940.56,468.74,653889.26,18839.46,0.0,0.0,91152.4,,,,,-231582.02999999997,-441.629
2022-05-31,444.0,444.0,41929.0,473131.57,646.683,908.0,1703.0,491.0,1212.0,1801.0,435.0,1.0,607400.43,0.0,1383618.0,108.0,108.0,245.0,1104.0,45551.0,686062.17,889.196,1172807.04,12910.02,0.0,0.0,186407.28,,,,,212930.60000000003,242.51300000000003
2022-06-01,563.0,563.0,51025.0,572175.05,728.925,1177.0,2113.0,694.0,1419.0,2428.0,578.0,1.0,782114.14,0.0,1947905.5,104.0,104.0,258.0,573.0,44753.0,157791.12,153.748,219949.54,10047.06,0.68,0.0,85584.95999999999,,,,,-414383.93000000005,-575.1769999999999
2022-06-02,466.0,466.0,32191.0,424235.38,544.706,952.0,1548.0,546.0,1002.0,1524.0,448.0,1.0,508074.46,0.0,1127703.0,116.0,116.0,334.0,1064.0,63796.0,563986.85,679.064,929873.84,16961.78,0.36,0.0,181137.72,,,,,139751.46999999997,134.35799999999995
2022-06-03,597.0,597.0,52870.0,522793.08,665.534,1253.0,2246.0,719.0,1527.0,2288.0,589.0,1.0,692905.79,0.0,1747611.0,117.0,117.0,277.0,1208.0,322734.0,832327.25,978.942,1454391.98,54192.04,0.0,0.0,156070.48,,,,,309534.17,313.408
2022-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2022-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,88.0,677.0,18824.0,618866.16,804.865,1110566.74,0.0,0.0,0.0,127165.58,,,,,618866.16,804.865
2022-06-06,373.0,373.0,35501.0,503092.71,631.425,892.0,1526.0,631.0,895.0,1446.0,366.0,1.0,540222.5,0.0,1174464.5,83.0,82.0,302.0,592.0,57449.0,272540.8,315.456,469246.04,11154.68,12.0,0.0,64668.88,,,,,-230551.91000000003,-315.96899999999994
2022-06-07,516.0,516.0,49456.0,512937.66,631.626,1081.0,2108.0,679.0,1429.0,2218.0,502.0,1.0,746891.9,0.0,1733869.0,64.0,64.0,233.0,765.0,47066.0,514636.44,651.761,847624.9,14708.3,0.0,0.0,166939.72,,,,,1698.780000000028,20.13499999999999
2022-06-08,491.0,491.0,57260.0,555062.82,677.647,1070.0,2198.0,660.0,1538.0,2530.0,509.0,1.0,1100303.2,0.0,2313544.0,77.0,77.0,206.0,764.0,23002.0,517327.21,631.698,927524.66,12339.300000000001,0.0,0.0,94790.45999999999,,,,,-37735.60999999993,-45.94900000000007
2022-06-09,494.0,494.0,52372.0,568733.51,781.189,1062.0,1874.0,673.0,1201.0,1811.0,487.0,1.0,687667.66,0.0,1487655.0,117.0,117.0,346.0,1486.0,44295.0,1073598.15,1336.807,1860486.92,10689.32,45.22,0.0,275974.84,,,,,504864.6399999999,555.618
2022-06-10,641.0,641.0,68291.0,716538.33,904.577,1519.0,2973.0,959.0,2014.0,2756.0,620.0,1.0,929271.9400000001,0.0,2445937.0,31.0,31.0,191.0,583.0,43151.0,434382.51,460.153,784425.54,1544.28,0.0,0.0,82795.2,,,,,-282155.81999999995,-444.424
2022-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,53.0,183.0,3514.0,135513.94,207.003,218512.84,0.0,0.0,0.0,52515.04,,,,,135513.94,207.003
2022-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,93.0,588.0,17751.0,556039.58,710.615,1025036.54,0.0,0.0,0.0,87042.62,,,,,556039.58,710.615
2022-06-13,489.0,489.0,48068.0,587900.34,796.316,1155.0,1924.0,726.0,1198.0,2536.0,496.0,1.0,928436.82,0.0,2210991.0,115.0,114.0,225.0,784.0,24666.0,456084.94,537.235,802916.18,26765.36,0.0,0.0,82488.34,,,,,-131815.39999999997,-259.081
2022-06-14,577.0,577.0,66257.0,588989.73,713.712,1177.0,2380.0,701.0,1679.0,2170.0,549.0,1.0,754936.46,0.0,1653507.0,107.0,106.0,216.0,818.0,33694.0,537818.23,702.5799999999999,953673.52,21854.3,0.0,0.0,100108.64,,,,,-51171.5,-11.132000000000062
2022-06-15,591.0,591.0,61300.0,635060.1,771.124,1251.0,2183.0,717.0,1466.0,2546.0,609.0,1.0,1045493.93,0.0,2307507.0,112.0,112.0,279.0,1144.0,39995.0,808324.68,987.18,1469784.68,6947.78,0.0,0.0,139919.7,,,,,173264.58000000007,216.05599999999993
2022-06-16,462.0,462.0,82164.0,527312.47,644.369,1050.0,1885.0,627.0,1258.0,1715.0,449.0,1.0,617554.48,0.0,1421751.0,91.0,91.0,219.0,824.0,196708.0,574162.02,679.067,1021959.04,26259.74,148.68,0.0,99956.58,,,,,46849.55000000005,34.69799999999998
2022-06-17,505.0,505.0,59044.0,732356.29,908.787,1360.0,2445.0,944.0,1501.0,2625.0,525.0,1.0,967972.08,0.0,2458428.0,43.0,42.0,234.0,693.0,29637.0,465499.33,551.516,808251.52,1564.44,0.0,0.0,121182.7,,,,,-266856.96,-357.2710000000001
2022-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2022-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,98.0,629.0,20902.0,586670.46,707.6809999999999,1041099.36,0.0,0.0,0.0,132241.56,,,,,586670.46,707.6809999999999
2022-06-20,569.0,569.0,42921.0,522724.9,742.199,1210.0,2095.0,706.0,1389.0,2117.0,540.0,1.0,665592.42,0.0,1654308.0,96.0,96.0,213.0,906.0,28782.0,635633.99,779.3969999999999,1107664.78,6276.62,0.0,0.0,157326.58,,,,,112909.08999999997,37.19799999999998
2022-06-21,478.0,478.0,53216.0,576846.05,770.999,1042.0,1833.0,623.0,1210.0,2002.0,474.0,1.0,858340.41,0.0,1726634.0,96.0,96.0,203.0,820.0,62035.0,511583.58999999997,610.198,861470.96,14111.94,0.0,0.0,147584.28,,,,,-65262.46000000008,-160.80100000000004
2022-06-22,503.0,503.0,61037.0,522748.36,690.465,1117.0,2116.0,625.0,1491.0,2460.0,525.0,1.0,830691.92,0.0,2206387.0,101.0,101.0,343.0,952.0,27915.0,563472.74,685.082,935702.14,9468.22,0.0,0.0,181775.12,,,,,40724.380000000005,-5.383000000000038
2022-06-23,606.0,606.0,57229.0,522363.45,643.563,1182.0,2214.0,607.0,1607.0,2233.0,588.0,1.0,783531.34,0.0,1702993.0,97.0,97.0,197.0,671.0,44193.0,469931.89999999997,490.93,823462.24,20542.66,0.0,0.0,95858.9,,,,,-52431.55000000005,-152.63299999999998
2022-06-24,530.0,530.0,46485.0,551137.66,699.0169999999999,1342.0,2154.0,796.0,1358.0,2634.0,539.0,1.0,830378.98,0.0,1965884.0,97.0,96.0,270.0,933.0,37298.0,614814.3,712.726,963205.46,10211.38,35.26,0.0,256176.5,,,,,63676.640000000014,13.70900000000006
2022-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,53.0,141.0,4906.0,111461.39,148.256,176874.78,0.0,0.0,0.0,46048.0,,,,,111461.39,148.256
2022-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0
2022-06-27,504.0,504.0,51648.0,494061.86,639.018,1019.0,1940.0,610.0,1330.0,2234.0,512.0,1.0,849029.42,0.0,1887986.25,119.0,119.0,225.0,812.0,29550.0,459768.77999999997,623.951,780389.26,5666.16,0.0,0.0,133482.13999999998,,,,,-34293.080000000016,-15.067000000000007
