date,customer,kmen_total_people,agency_total_people,kmen_inbound_morning,kmen_inbound_afternoon,kmen_loading_morning,kmen_loading_afternoon,kmen_pick_morning,kmen_pick_afternoon,kmen_other_morning,kmen_other_afternoon,agency_inbound_day,agency_inbound_night,agency_loading_day,agency_loading_night,agency_pick_day,agency_pick_night,agency_other_day,agency_other_night,notes,helper_binhits,helper_packing_gw_t,helper_trips_total,helper_containers_count,helper_loaded_orders,helper_loaded_gw_t,helper_inbound_kg,helper_inbound_docs,helper_packing_orders,helper_packing_pallets,helper_activity_people,helper_activity_kmen_people,helper_activity_agency_people,helper_activity_day_people,helper_activity_night_people,helper_esab_share,helper_paid_hours_total,suggested_agency_inbound_day,suggested_agency_inbound_night,suggested_agency_other_day,suggested_agency_other_night,suggested_agency_pick_day,suggested_agency_pick_night,suggested_kmen_inbound_afternoon,suggested_kmen_inbound_morning,suggested_kmen_other_afternoon,suggested_kmen_other_morning,suggested_kmen_pick_afternoon,suggested_kmen_pick_morning,suggested_kmen_loading_morning,suggested_kmen_loading_afternoon,suggested_agency_loading_day,suggested_agency_loading_night,helper_esab_paid_hours,helper_esab_fte_8h
2022-04-26,ESAB,,,,,,,,,,,,,,,,,,,,2573.0,971.39856,56.0,5.0,651.0,833.43633,1171576.68,150.0,659.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-04-27,ESAB,,,,,,,,,,,,,,,,,,,,2361.0,954.45585,65.0,6.0,648.0,711.72664,614102.57,118.0,640.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-04-28,ESAB,,,,,,,,,,,,,,,,,,,,2385.0,903.93163,62.0,4.0,602.0,644.0929199999999,511392.63,107.0,598.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-04-29,ESAB,,,,,,,,,,,,,,,,,,,,1926.0,717.59868,65.0,15.0,583.0,695.16972,322375.43,84.0,636.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-04-30,ESAB,,,,,,,,,,,,,,,,,,,,260.0,113.73481,,,,,201498.63,4.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-01,ESAB,,,,,,,,,,,,,,,,,,,,9.0,6.685,,,,,708235.42,15.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-02,ESAB,,,,,,,,,,,,,,,,,,,,2135.0,803.81049,57.0,1.0,652.0,644.62127,691940.94,91.0,585.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-03,ESAB,,,,,,,,,,,,,,,,,,,,1984.0,629.76282,55.0,6.0,543.0,600.60881,472449.08,72.0,538.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-04,ESAB,,,,,,,,,,,,,,,,,,,,2046.0,719.95526,54.0,2.0,534.0,427.36129,594695.62,90.0,543.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-05,ESAB,,,,,,,,,,,,,,,,,,,,2223.0,744.70381,49.0,6.0,500.0,609.38368,396850.44,113.0,506.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-06,ESAB,,,,,,,,,,,,,,,,,,,,2503.0,856.82355,64.0,7.0,688.0,669.18887,828612.1,96.0,691.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-07,ESAB,,,,,,,,,,,,,,,,,,,,557.0,195.95194,,,,,357985.32,16.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-09,ESAB,,,,,,,,,,,,,,,,,,,,2095.0,825.39914,48.0,3.0,561.0,658.97489,198464.12,90.0,560.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-10,ESAB,,,,,,,,,,,,,,,,,,,,2599.0,941.51586,61.0,1.0,645.0,592.2043,1203788.64,135.0,641.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-11,ESAB,,,,,,,,,,,,,,,,,,,,2077.0,807.22218,49.0,5.0,501.0,446.8493,377282.35,118.0,511.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-12,ESAB,,,,,,,,,,,,,,,,,,,,2236.0,801.91484,51.0,5.0,607.0,523.49895,1075922.5,156.0,598.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-13,ESAB,,,,,,,,,,,,,,,,,,,,2447.0,826.2758,55.0,4.0,652.0,543.1514999999999,185312.6,111.0,662.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-14,ESAB,,,,,,,,,,,,,,,,,,,,305.0,128.51574,,,,,448516.08,10.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-15,ESAB,,,,,,,,,,,,,,,,,,,,50.0,21.57656,,,,,465418.62,10.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-16,ESAB,,,,,,,,,,,,,,,,,,,,2363.0,936.34761,53.0,2.0,550.0,616.82594,446022.3,131.0,542.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-17,ESAB,,,,,,,,,,,,,,,,,,,,2244.0,707.77213,46.0,0.0,560.0,443.18478,671110.76,107.0,557.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-18,ESAB,,,,,,,,,,,,,,,,,,,,2413.0,818.3808,57.0,5.0,558.0,474.90195,742776.61,159.0,574.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-19,ESAB,,,,,,,,,,,,,,,,,,,,2594.0,933.69234,48.0,4.0,601.0,536.51599,442933.81,112.0,596.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-20,ESAB,,,,,,,,,,,,,,,,,,,,2403.0,685.93003,64.0,10.0,634.0,668.4266,535711.78,95.0,699.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-21,ESAB,,,,,,,,,,,,,,,,,,,,261.0,145.78998,,,,,175319.61,4.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-22,ESAB,,,,,,,,,,,,,,,,,,,,42.0,6.11466,,,,,637023.48,13.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-23,ESAB,,,,,,,,,,,,,,,,,,,,2148.0,734.13555,48.0,3.0,573.0,595.40054,353838.99,88.0,511.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-24,ESAB,,,,,,,,,,,,,,,,,,,,2235.0,611.81121,51.0,3.0,546.0,497.13784,329340.44,94.0,529.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-25,ESAB,,,,,,,,,,,,,,,,,,,,2395.0,772.05819,43.0,3.0,495.0,345.12925,796974.8,128.0,520.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-26,ESAB,,,,,,,,,,,,,,,,,,,,1857.0,647.80758,56.0,9.0,552.0,636.47542,860941.25,111.0,542.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-27,ESAB,,,,,,,,,,,,,,,,,,,,2005.0,779.71246,68.0,13.0,487.0,713.5850800000001,142873.47,94.0,475.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-28,ESAB,,,,,,,,,,,,,,,,,,,,6.0,3.024,,,,,421844.35,10.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-30,ESAB,,,,,,,,,,,,,,,,,,,,1874.0,783.1007,54.0,1.0,502.0,612.14292,381940.56,79.0,499.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-05-31,ESAB,,,,,,,,,,,,,,,,,,,,2013.0,594.59993,41.0,4.0,441.0,447.44157,686062.17,108.0,435.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-01,ESAB,,,,,,,,,,,,,,,,,,,,2041.0,681.74327,54.0,5.0,564.0,572.25179,157791.12,104.0,578.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-02,ESAB,,,,,,,,,,,,,,,,,,,,1801.0,585.6076,49.0,7.0,459.0,423.8076,563986.85,116.0,448.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-03,ESAB,,,,,,,,,,,,,,,,,,,,2137.0,644.54986,58.0,7.0,592.0,522.35805,832327.25,117.0,589.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-04,ESAB,,,,,,,,,,,,,,,,,,,,125.0,47.30441,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-06,ESAB,,,,,,,,,,,,,,,,,,,,1804.0,804.20078,48.0,7.0,373.0,503.11616,272540.8,83.0,366.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-07,ESAB,,,,,,,,,,,,,,,,,,,,2213.0,716.80836,54.0,5.0,511.0,512.89971,514636.44,64.0,502.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-08,ESAB,,,,,,,,,,,,,,,,,,,,2690.0,913.29828,58.0,7.0,492.0,557.09906,517327.21,77.0,509.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-09,ESAB,,,,,,,,,,,,,,,,,,,,2277.0,954.08664,54.0,6.0,492.0,566.6967099999999,1073598.15,117.0,487.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-10,ESAB,,,,,,,,,,,,,,,,,,,,2237.0,663.93193,68.0,13.0,641.0,717.0837,434382.51,31.0,620.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-11,ESAB,,,,,,,,,,,,,,,,,,,,140.0,29.32702,,,,,135513.94,4.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-13,ESAB,,,,,,,,,,,,,,,,,,,,2120.0,868.63464,50.0,4.0,481.0,578.7921,456084.94,115.0,496.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-14,ESAB,,,,,,,,,,,,,,,,,,,,2224.0,702.1508,51.0,5.0,573.0,564.72435,537818.23,107.0,549.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-15,ESAB,,,,,,,,,,,,,,,,,,,,2266.0,886.01805,53.0,5.0,590.0,635.0601,808324.68,112.0,609.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-16,ESAB,,,,,,,,,,,,,,,,,,,,1989.0,845.08891,52.0,4.0,461.0,527.31247,574162.02,91.0,449.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-17,ESAB,,,,,,,,,,,,,,,,,,,,2298.0,820.78824,66.0,13.0,503.0,732.35629,465499.33,43.0,525.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-18,ESAB,,,,,,,,,,,,,,,,,,,,454.0,229.06357,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-19,ESAB,,,,,,,,,,,,,,,,,,,,47.0,18.96579,,,,,586670.46,12.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-20,ESAB,,,,,,,,,,,,,,,,,,,,1976.0,754.89313,53.0,3.0,567.0,527.1260599999999,635633.99,96.0,540.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-21,ESAB,,,,,,,,,,,,,,,,,,,,2504.0,764.85646,48.0,5.0,476.0,572.47505,511583.59,96.0,474.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-22,ESAB,,,,,,,,,,,,,,,,,,,,2315.0,802.27741,54.0,6.0,504.0,522.74868,563472.74,101.0,525.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-23,ESAB,,,,,,,,,,,,,,,,,,,,2128.0,802.76609,58.0,4.0,600.0,522.3395,469931.9,97.0,588.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-24,ESAB,,,,,,,,,,,,,,,,,,,,1998.0,759.76064,56.0,3.0,527.0,548.16889,614814.3,97.0,539.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-25,ESAB,,,,,,,,,,,,,,,,,,,,287.0,183.40719,,,,,111461.39,3.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-26,ESAB,,,,,,,,,,,,,,,,,,,,74.0,29.88289,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-27,ESAB,,,,,,,,,,,,,,,,,,,,1858.0,660.45122,51.0,3.0,505.0,495.59156,459768.78,119.0,512.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-28,ESAB,,,,,,,,,,,,,,,,,,,,2302.0,811.29956,50.0,0.0,519.0,567.74707,154336.22,109.0,499.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-29,ESAB,,,,,,,,,,,,,,,,,,,,2101.0,772.23283,52.0,10.0,481.0,499.63467,173865.48,108.0,499.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-06-30,ESAB,,,,,,,,,,,,,,,,,,,,2209.0,935.84612,81.0,30.0,580.0,1068.86862,184157.07,100.0,561.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-01,ESAB,,,,,,,,,,,,,,,,,,,,2152.0,794.76299,69.0,17.0,552.0,789.2784,223838.83,96.0,559.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-02,ESAB,,,,,,,,,,,,,,,,,,,,287.0,122.48718,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-04,ESAB,,,,,,,,,,,,,,,,,,,,1516.0,331.07678,48.0,5.0,459.0,582.57391,372148.24,97.0,456.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-05,ESAB,,,,,,,,,,,,,,,,,,,,1710.0,581.38815,22.0,0.0,325.0,232.22119,666305.36,17.0,323.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-06,ESAB,,,,,,,,,,,,,,,,,,,,1757.0,608.47397,23.0,0.0,279.0,268.2522,496469.55,63.0,303.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-07,ESAB,,,,,,,,,,,,,,,,,,,,2279.0,922.42141,67.0,2.0,698.0,705.98298,661100.22,196.0,687.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-08,ESAB,,,,,,,,,,,,,,,,,,,,2261.0,914.76577,74.0,11.0,619.0,858.19699,592951.79,110.0,610.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-09,ESAB,,,,,,,,,,,,,,,,,,,,331.0,171.1477,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-10,ESAB,,,,,,,,,,,,,,,,,,,,54.0,11.57996,,,,,735519.9,16.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-11,ESAB,,,,,,,,,,,,,,,,,,,,2143.0,957.87133,61.0,8.0,500.0,636.73394,444887.52,129.0,497.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-12,ESAB,,,,,,,,,,,,,,,,,,,,2201.0,705.29206,60.0,2.0,626.0,663.56912,593217.54,115.0,618.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-13,ESAB,,,,,,,,,,,,,,,,,,,,2305.0,863.47775,50.0,5.0,422.0,496.2542,767016.3,131.0,442.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-14,ESAB,,,,,,,,,,,,,,,,,,,,2040.0,743.44657,77.0,17.0,616.0,765.66248,626864.76,95.0,601.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-15,ESAB,,,,,,,,,,,,,,,,,,,,1733.0,535.59237,55.0,5.0,522.0,414.97736,228300.2,27.0,529.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-16,ESAB,,,,,,,,,,,,,,,,,,,,40.0,12.08791,,,,,257583.71,5.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-18,ESAB,,,,,,,,,,,,,,,,,,,,1724.0,733.51988,42.0,0.0,378.0,387.75761,567599.32,126.0,377.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-19,ESAB,,,,,,,,,,,,,,,,,,,,1948.0,695.68524,59.0,3.0,475.0,629.522,532143.95,90.0,470.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-20,ESAB,,,,,,,,,,,,,,,,,,,,1999.0,758.6824,44.0,0.0,405.0,383.06483,343260.41,67.0,426.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-21,ESAB,,,,,,,,,,,,,,,,,,,,1758.0,657.64887,39.0,4.0,363.0,317.83673,513748.18,72.0,365.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-22,ESAB,,,,,,,,,,,,,,,,,,,,1472.0,551.3679,59.0,11.0,427.0,557.03969,508169.62,26.0,441.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-23,ESAB,,,,,,,,,,,,,,,,,,,,98.0,48.16734,,,,,188683.68,4.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-24,ESAB,,,,,,,,,,,,,,,,,,,,42.0,12.49928,,,,,140453.71,3.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-25,ESAB,,,,,,,,,,,,,,,,,,,,3364.0,1525.10728,47.0,2.0,402.0,411.12886,778220.62,95.0,391.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-26,ESAB,,,,,,,,,,,,,,,,,,,,4184.0,1165.49746,51.0,0.0,441.0,494.61791,256418.27,55.0,459.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-27,ESAB,,,,,,,,,,,,,,,,,,,,3382.0,1344.23146,41.0,2.0,321.0,420.21333,124819.29,56.0,355.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-28,ESAB,,,,,,,,,,,,,,,,,,,,3102.0,1155.04428,45.0,3.0,440.0,286.8529,163445.95,110.0,432.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-29,ESAB,,,,,,,,,,,,,,,,,,,,3036.0,999.9912,51.0,11.0,403.0,489.41741,326620.13,81.0,395.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-07-30,ESAB,,,,,,,,,,,,,,,,,,,,94.0,50.2676,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-01,ESAB,,,,,,,,,,,,,,,,,,,,1068.0,222.96457,27.0,5.0,115.0,252.35601,76248.89,30.0,138.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-02,ESAB,,,,,,,,,,,,,,,,,,,,4204.0,1002.07796,48.0,6.0,617.0,488.4727,65231.8,73.0,620.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-03,ESAB,,,,,,,,,,,,,,,,,,,,4020.0,1256.35648,42.0,3.0,451.0,295.605,77613.48,61.0,458.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-04,ESAB,,,,,,,,,,,,,,,,,,,,3050.0,1054.31576,38.0,1.0,399.0,233.6726,142121.51,55.0,399.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-05,ESAB,,,,,,,,,,,,,,,,,,,,2671.0,697.57832,49.0,8.0,315.0,354.07835,123617.91,63.0,326.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-06,ESAB,,,,,,,,,,,,,,,,,,,,654.0,184.61334,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-08,ESAB,,,,,,,,,,,,,,,,,,,,2412.0,771.83616,39.0,4.0,411.0,317.71559,124012.59,24.0,414.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-09,ESAB,,,,,,,,,,,,,,,,,,,,2994.0,876.74895,46.0,0.0,404.0,346.53869,84314.14,68.0,411.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-10,ESAB,,,,,,,,,,,,,,,,,,,,2748.0,709.39878,36.0,0.0,314.0,187.88723,69646.97,61.0,341.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-11,ESAB,,,,,,,,,,,,,,,,,,,,3204.0,1018.4009,38.0,1.0,283.0,289.41385,76745.67,76.0,284.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-12,ESAB,,,,,,,,,,,,,,,,,,,,3108.0,898.30518,44.0,4.0,426.0,244.50667,79981.05,72.0,433.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-13,ESAB,,,,,,,,,,,,,,,,,,,,194.0,76.93236,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-15,ESAB,,,,,,,,,,,,,,,,,,,,2398.0,882.46598,26.0,1.0,323.0,286.24212,57020.25,31.0,333.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-16,ESAB,,,,,,,,,,,,,,,,,,,,3442.0,1004.33188,40.0,0.0,427.0,310.76473,77876.31,66.0,427.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-17,ESAB,,,,,,,,,,,,,,,,,,,,2910.0,1133.95192,44.0,0.0,365.0,414.08378,702529.44,73.0,391.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-18,ESAB,,,,,,,,,,,,,,,,,,,,3130.0,1170.69988,51.0,7.0,394.0,451.48994,269868.53,71.0,393.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-19,ESAB,,,,,,,,,,,,,,,,,,,,3796.0,1328.55948,40.0,2.0,455.0,326.59267,606675.8,65.0,472.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-20,ESAB,,,,,,,,,,,,,,,,,,,,290.0,107.31898,,,,,206797.49,4.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-22,ESAB,,,,,,,,,,,,,,,,,,,,2905.0,1046.20106,48.0,3.0,420.0,560.978,469623.0,93.0,420.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-23,ESAB,,,,,,,,,,,,,,,,,,,,3918.0,1158.57568,42.0,6.0,462.0,463.0977,476545.01,85.0,467.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-24,ESAB,,,,,,,,,,,,,,,,,,,,3936.0,1309.42648,43.0,2.0,470.0,389.26974,379519.09,92.0,493.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-25,ESAB,,,,,,,,,,,,,,,,,,,,4076.0,1322.48528,58.0,9.0,516.0,516.1585,533873.83,104.0,506.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-26,ESAB,,,,,,,,,,,,,,,,,,,,3818.0,1339.49502,64.0,15.0,669.0,720.90268,461274.46,66.0,680.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-27,ESAB,,,,,,,,,,,,,,,,,,,,634.0,593.30864,,,,,0.0,0.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-29,ESAB,,,,,,,,,,,,,,,,,,,,3524.0,1226.84126,50.0,3.0,527.0,638.01854,495397.55,102.0,537.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-30,ESAB,,,,,,,,,,,,,,,,,,,,4178.0,1208.61634,49.0,1.0,504.0,383.61189,776736.67,87.0,510.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-08-31,ESAB,,,,,,,,,,,,,,,,,,,,4606.0,1684.78844,50.0,1.0,447.0,349.17134,390680.61,64.0,456.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-01,ESAB,,,,,,,,,,,,,,,,,,,,3530.0,1187.12898,53.0,5.0,498.0,516.12425,505917.36,110.0,503.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-02,ESAB,,,,,,,,,,,,,,,,,,,,4194.0,1320.9828,51.0,8.0,621.0,575.88211,516973.49,73.0,643.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-03,ESAB,,,,,,,,,,,,,,,,,,,,510.0,150.51358,,,,,150012.22,3.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-04,ESAB,,,,,,,,,,,,,,,,,,,,20.0,3.62186,,,,,609343.5599999999,12.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-05,ESAB,,,,,,,,,,,,,,,,,,,,4551.0,1450.40572,43.0,2.0,623.0,494.20936,642385.18,109.0,657.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-06,ESAB,,,,,,,,,,,,,,,,,,,,5202.0,1913.15794,52.0,1.0,631.0,562.4239699999999,326915.25,59.0,634.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-07,ESAB,,,,,,,,,,,,,,,,,,,,4604.0,1607.595,44.0,3.0,547.0,451.11845,691558.88,112.0,562.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-08,ESAB,,,,,,,,,,,,,,,,,,,,4090.0,1400.31126,51.0,5.0,450.0,482.78453,258892.31,67.0,449.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-09,ESAB,,,,,,,,,,,,,,,,,,,,4436.0,1505.81376,62.0,15.0,650.0,722.67463,833772.09,122.0,665.0,1.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
2022-09-10,ESAB,,,,,,,,,,,,,,,,,,,,604.0,263.4477,,,,,153272.11,3.0,0.0,0.0,,,,,,0.7114913912827506,,,,,,,,,,,,,,,,,,,
