target,group,feature,lag_weeks,corr,abs_corr,n_obs
Containers,internal,packed_workday_in_month,0,0.4518034340702781,0.4518034340702781,222
Containers,world,rwi_north_adjusted,1,-0.08408244457905767,0.08408244457905767,221
Containers,world,rwi_north_adjusted_13w_pct,1,-0.06647131070386224,0.06647131070386224,221
Containers,world,rwi_north_adjusted_4w_pct,1,-0.07493143768287644,0.07493143768287644,221
Containers,world,rwi_north_original,1,-0.05739841387100779,0.05739841387100779,221
Containers,world,rwi_north_original_13w_pct,0,0.1211370552544442,0.1211370552544442,222
Containers,world,rwi_north_original_4w_pct,0,0.03924414977572363,0.03924414977572363,222
Containers,world,rwi_north_trend,0,-0.07413244563496522,0.07413244563496522,222
Containers,world,rwi_north_trend_13w_pct,0,-0.049781294710109864,0.049781294710109864,222
Containers,world,rwi_north_trend_4w_pct,1,-0.04170291173175051,0.04170291173175051,221
Containers,world,rwi_total_adjusted,1,0.06125166781695835,0.06125166781695835,221
Containers,world,rwi_total_adjusted_13w_pct,0,0.12157644861600778,0.12157644861600778,222
Containers,world,rwi_total_adjusted_4w_pct,4,0.09756395509001346,0.09756395509001346,218
Containers,world,rwi_total_original,1,-0.031136590188924142,0.031136590188924142,221
Containers,world,rwi_total_original_13w_pct,2,0.0655577519064579,0.0655577519064579,220
Containers,world,rwi_total_original_4w_pct,0,-0.06442341065853573,0.06442341065853573,222
Containers,world,rwi_total_trend,0,0.04680215233325607,0.04680215233325607,222
Containers,world,rwi_total_trend_13w_pct,1,0.014564094840654884,0.014564094840654884,221
Containers,world,rwi_total_trend_4w_pct,1,0.10041349432116803,0.10041349432116803,221
Containers,world,vix,3,0.03699986804418955,0.03699986804418955,219
Containers,world,vix_13w_pct,1,0.07949363779390675,0.07949363779390675,221
Containers,world,vix_4w_pct,3,0.06366752251616942,0.06366752251616942,219
Containers,internal,warehouse_pressure_index,0,0.37729429091180317,0.37729429091180317,222
Containers,world,welding_input_price_index,4,0.08810391438024301,0.08810391438024301,218
Containers,warehouse,wh_handling_in_qty,2,0.24803296191949173,0.24803296191949173,63
Containers,warehouse,wh_handling_out_qty,3,0.20685476293886573,0.20685476293886573,62
Containers,warehouse,wh_inbound_articles,4,-0.11610762581729003,0.11610762581729003,217
Containers,warehouse,wh_inbound_avizo,4,-0.11232775969598982,0.11232775969598982,217
Containers,warehouse,wh_inbound_cbm,2,0.15492447917855753,0.15492447917855753,217
