date,iso_year,iso_week,iso_weekday,binhits,gross_tons,cartons_count,pallets_count,vydejky_unique,packed_day_binhits,packed_night_binhits,trips_total,containers_count,loaded_orders_nunique,loaded_gross_tons,inbound_gross_kg,inbound_docs,packing_orders,packing_pallets,att_headcount,att_kmen_headcount,att_agency_headcount,day_att_headcount,night_att_headcount,att_kmen_early_headcount,att_kmen_late_headcount,att_agency_day_headcount,att_agency_night_headcount,helper_paid_hours_total,helper_esab_share,helper_esab_paid_hours,helper_esab_fte_8h,manual_any_filled,selected_total_people,selected_kmen,selected_agency,selected_kmen_early,selected_kmen_late,selected_agency_day,selected_agency_night,weekday,paid_hours_total,esab_share,att_hours,esab_fte_8h,required_reference_fte_8h
2023-03-27,2023,13,1,2247,861.05822,393,900,620,1567.0,680.0,68.0,3.0,668.0,829.99948,0.0,0.0,675.0,1573.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-03-28,2023,13,2,2564,968.14535,441,948,653,1642.0,922.0,61.0,5.0,642.0,740.18288,0.0,0.0,651.0,1516.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-03-29,2023,13,3,2467,934.89856,342,938,563,1589.0,878.0,57.0,6.0,593.0,587.5957,0.0,0.0,599.0,1254.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-03-30,2023,13,4,2498,979.67258,328,1048,574,1566.0,932.0,69.0,15.0,561.0,748.05107,0.0,0.0,556.0,1344.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-03-31,2023,13,5,2512,1062.1816,385,1018,604,1519.0,993.0,68.0,15.0,620.0,933.19079,0.0,0.0,614.0,1633.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-04-01,2023,13,6,239,98.2867,0,107,33,0.0,239.0,,,,,0.0,0.0,4.0,9.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-04-03,2023,14,1,2235,873.47853,277,859,508,1625.0,610.0,68.0,9.0,562.0,897.1076,0.0,0.0,564.0,1546.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-04-04,2023,14,2,2527,916.2579,341,854,541,1668.0,859.0,49.0,2.0,507.0,450.90987,0.0,0.0,507.0,976.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-04-05,2023,14,3,2191,860.29756,363,815,528,1291.0,900.0,52.0,1.0,409.0,546.64299,0.0,0.0,410.0,1006.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-04-06,2023,14,4,1728,566.5711,327,603,485,1071.0,657.0,68.0,8.0,567.0,658.50386,0.0,0.0,541.0,1221.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-04-07,2023,14,5,1786,807.57363,212,783,397,1052.0,734.0,14.0,0.0,259.0,218.94833,0.0,0.0,259.0,474.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-04-08,2023,14,6,326,186.01497,27,157,62,0.0,326.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-04-10,2023,15,1,31,2.21252,0,3,3,0.0,31.0,,,,,0.0,0.0,4.0,50.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-04-11,2023,15,2,2178,837.12812,409,874,640,1432.0,746.0,65.0,9.0,823.0,873.31181,0.0,0.0,840.0,1690.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-04-12,2023,15,3,2869,1022.41066,433,1184,702,1982.0,887.0,71.0,2.0,715.0,836.053,0.0,0.0,714.0,1543.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-04-13,2023,15,4,3048,1127.48042,472,1214,694,1980.0,1068.0,57.0,2.0,565.0,591.17633,0.0,0.0,563.0,1202.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-04-15,2023,15,6,298,83.44523,1,175,37,0.0,298.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-04-16,2023,15,7,61,23.94749,0,48,11,26.0,35.0,,,,,0.0,0.0,4.0,73.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-04-17,2023,16,1,2364,732.97475,530,795,730,1585.0,779.0,60.0,3.0,724.0,750.27622,0.0,0.0,575.0,1036.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-04-18,2023,16,2,2777,1190.42807,446,1106,661,2033.0,744.0,42.0,2.0,674.0,449.79188,0.0,0.0,657.0,1272.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-04-19,2023,16,3,2708,916.99758,403,840,640,1875.0,833.0,66.0,11.0,673.0,725.18608,0.0,0.0,664.0,1369.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-04-20,2023,16,4,2995,1040.72234,424,1040,689,2088.0,907.0,61.0,7.0,661.0,617.2952,0.0,0.0,664.0,1474.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-04-21,2023,16,5,2264,883.6183,363,849,564,1521.0,743.0,60.0,14.0,605.0,670.01161,0.0,0.0,595.0,1442.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-04-22,2023,16,6,307,136.05243,0,151,31,0.0,307.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-04-23,2023,16,7,22,6.4798800000000005,0,9,8,0.0,22.0,,,,,0.0,0.0,1.0,26.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-04-24,2023,17,1,1919,638.95406,323,725,518,1272.0,647.0,55.0,6.0,524.0,701.03619,0.0,0.0,526.0,1313.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-04-25,2023,17,2,2544,914.60411,350,900,588,1615.0,929.0,56.0,0.0,601.0,593.12981,0.0,0.0,597.0,1215.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-04-26,2023,17,3,2432,904.8633,333,912,586,1678.0,754.0,55.0,1.0,542.0,491.29334,0.0,0.0,547.0,1068.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-04-27,2023,17,4,2400,942.4704,443,864,586,1577.0,823.0,53.0,2.0,616.0,521.6792,0.0,0.0,615.0,1221.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-04-28,2023,17,5,2190,1017.65654,316,1056,539,1507.0,683.0,77.0,18.0,654.0,919.15579,0.0,0.0,647.0,1671.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-04-29,2023,17,6,173,165.89,2,167,15,0.0,173.0,,,,,0.0,0.0,6.0,76.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-05-01,2023,18,1,10,8.744,0,9,3,0.0,10.0,,,,,0.0,0.0,5.0,11.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-05-02,2023,18,2,2305,833.20259,459,900,698,1552.0,753.0,55.0,11.0,489.0,820.85164,0.0,0.0,489.0,1272.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-05-03,2023,18,3,2704,797.41769,460,823,641,1716.0,988.0,54.0,7.0,684.0,711.75381,0.0,0.0,676.0,1382.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-05-04,2023,18,4,2658,1044.82698,368,1076,590,1691.0,967.0,71.0,9.0,624.0,716.38411,0.0,0.0,611.0,1266.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-05-05,2023,18,5,2097,822.71848,312,910,518,1340.0,757.0,71.0,9.0,626.0,769.79302,0.0,0.0,627.0,1437.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-05-06,2023,18,6,170,127.47621,11,116,22,0.0,170.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-05-08,2023,19,1,2066,719.10765,371,701,524,1402.0,664.0,26.0,0.0,309.0,333.0201,0.0,0.0,308.0,649.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-05-09,2023,19,2,2652,957.38468,378,1031,605,1593.0,1059.0,73.0,5.0,796.0,850.56214,0.0,0.0,795.0,1752.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-05-10,2023,19,3,2582,1016.32583,398,1034,610,1699.0,883.0,71.0,1.0,544.0,804.58057,0.0,0.0,541.0,1346.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-05-11,2023,19,4,2635,963.59183,427,962,582,1756.0,879.0,71.0,3.0,594.0,631.1187199999999,0.0,0.0,588.0,1381.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-05-12,2023,19,5,2369,779.93873,461,776,571,1473.0,896.0,65.0,13.0,595.0,752.61547,0.0,0.0,597.0,1507.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-05-13,2023,19,6,507,299.20966,5,259,69,37.0,470.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-05-14,2023,19,7,28,25.544,0,28,2,28.0,0.0,,,,,445912.18,9.0,1.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-05-15,2023,20,1,2429,777.96183,399,776,613,1758.0,671.0,56.0,3.0,688.0,703.31661,657133.26,139.0,685.0,1389.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-05-16,2023,20,2,2801,934.88264,507,959,752,1737.0,1064.0,49.0,2.0,680.0,580.13729,628742.97,120.0,679.0,1296.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-05-17,2023,20,3,2831,1107.4089,286,1154,573,1907.0,924.0,51.0,0.0,580.0,507.72822,542268.88,123.0,584.0,1139.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-05-18,2023,20,4,2108,795.71334,290,836,567,1330.0,778.0,70.0,6.0,584.0,618.40826,274616.8,123.0,580.0,1164.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-05-19,2023,20,5,1748,641.5792299999999,318,577,438,1140.0,608.0,63.0,17.0,487.0,681.1079,420576.56,73.0,491.0,1251.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-05-20,2023,20,6,102,71.5669,2,84,21,0.0,102.0,,,,,387998.01,8.0,1.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-05-21,2023,20,7,2,0.2925,0,2,2,0.0,2.0,,,,,576252.45,12.0,4.0,24.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-05-22,2023,21,1,1652,665.38799,238,710,433,1080.0,572.0,44.0,1.0,461.0,487.41233,369558.51,96.0,465.0,1003.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-05-23,2023,21,2,2632,929.39937,419,918,665,1863.0,769.0,53.0,3.0,637.0,656.27644,541874.53,119.0,633.0,1377.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-05-24,2023,21,3,2299,760.57515,403,797,613,1645.0,654.0,54.0,1.0,520.0,467.59422,423691.8,125.0,517.0,1050.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-05-25,2023,21,4,2296,738.75116,402,778,595,1461.0,835.0,61.0,2.0,665.0,549.85529,687587.3,128.0,652.0,1263.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-05-26,2023,21,5,2365,883.24964,376,918,579,1582.0,783.0,65.0,8.0,628.0,689.19742,348403.35,112.0,624.0,1396.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-05-27,2023,21,6,182,118.56428,0,140,26,0.0,182.0,,,,,390774.04,8.0,2.0,20.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-05-28,2023,21,7,25,14.97407,0,16,4,0.0,25.0,,,,,505479.17,10.0,1.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-05-29,2023,22,1,2492,705.31254,471,864,524,1960.0,532.0,54.0,2.0,578.0,685.23416,622142.08,88.0,588.0,1489.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-05-30,2023,22,2,2672,933.68268,407,986,616,1798.0,874.0,52.0,3.0,562.0,646.30668,111320.09,82.0,562.0,1275.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-05-31,2023,22,3,2402,803.40102,399,816,553,1666.0,736.0,52.0,4.0,497.0,551.58636,538509.29,112.0,511.0,1274.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-06-01,2023,22,4,2334,898.44404,342,887,570,1661.0,673.0,61.0,5.0,550.0,512.74406,924972.76,104.0,547.0,1140.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-06-02,2023,22,5,2176,930.64721,357,941,555,1516.0,660.0,67.0,12.0,620.0,785.60671,384228.75,73.0,617.0,1468.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-06-03,2023,22,6,430,249.7715,2,253,51,0.0,430.0,,,,,103146.03,2.0,1.0,2.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-06-04,2023,22,7,21,8.03006,0,7,6,0.0,21.0,,,,,511683.14,10.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-06-05,2023,23,1,2183,819.60025,370,842,523,1502.0,681.0,51.0,6.0,499.0,624.59334,569528.13,132.0,501.0,1208.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-06-06,2023,23,2,2448,890.42265,389,878,635,1585.0,863.0,60.0,1.0,680.0,706.26325,454041.57,138.0,682.0,1480.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-06-07,2023,23,3,2509,905.11566,373,893,587,1739.0,770.0,55.0,3.0,558.0,563.7903,617602.44,128.0,557.0,1138.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-06-08,2023,23,4,2620,1104.59847,389,1008,597,1734.0,886.0,61.0,2.0,561.0,412.26623,389989.69,32.0,558.0,997.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-06-09,2023,23,5,2261,905.9771,266,991,454,1543.0,718.0,48.0,10.0,457.0,543.85019,294160.89,76.0,448.0,972.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-06-10,2023,23,6,359,166.7689,2,165,35,0.0,359.0,,,,,149584.8,3.0,1.0,11.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-06-11,2023,23,7,87,13.9218,0,16,12,0.0,87.0,,,,,458583.3,9.0,5.0,56.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-06-12,2023,24,1,2240,930.71054,326,973,565,1584.0,656.0,68.0,4.0,611.0,820.41495,548771.76,96.0,606.0,1442.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-06-13,2023,24,2,2192,834.52044,363,807,571,1433.0,759.0,54.0,0.0,628.0,599.93759,597041.84,112.0,631.0,1284.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-06-14,2023,24,3,2656,834.30092,429,793,640,1940.0,716.0,46.0,2.0,611.0,525.67207,710212.47,163.0,624.0,1378.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-06-15,2023,24,4,2414,914.70055,356,872,585,1606.0,808.0,56.0,3.0,589.0,482.74305,483253.99,109.0,582.0,1055.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-06-16,2023,24,5,2321,844.70144,382,886,554,1430.0,891.0,61.0,4.0,525.0,605.44218,461040.6,99.0,518.0,1207.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-06-17,2023,24,6,394,215.60845,1,230,50,0.0,394.0,,,,,157547.63999999998,3.0,5.0,46.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-06-18,2023,24,7,49,4.23562,23,4,16,0.0,49.0,,,,,571162.69,12.0,6.0,70.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-06-19,2023,25,1,2327,975.98331,395,894,584,1574.0,753.0,70.0,14.0,598.0,848.56073,597267.92,117.0,622.0,1725.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-06-20,2023,25,2,2674,928.1357,384,938,619,1773.0,901.0,60.0,4.0,618.0,719.05466,624412.38,114.0,631.0,1644.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-06-21,2023,25,3,2546,909.27658,442,853,647,1717.0,829.0,53.0,2.0,522.0,630.87599,623009.24,114.0,527.0,1347.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-06-22,2023,25,4,2634,1078.92282,439,1034,681,1826.0,808.0,68.0,4.0,781.0,746.40757,669079.48,108.0,779.0,1547.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-06-23,2023,25,5,2237,877.73902,333,922,569,1546.0,691.0,72.0,10.0,610.0,770.37978,408493.29,107.0,599.0,1407.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-06-24,2023,25,6,314,153.14117,11,127,36,0.0,314.0,,,,,99091.41,2.0,3.0,28.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-06-25,2023,25,7,33,12.60651,0,11,5,0.0,33.0,,,,,514164.13,10.0,1.0,1.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-06-26,2023,26,1,2129,818.7831199999999,362,865,598,1430.0,699.0,70.0,11.0,618.0,838.16195,630439.44,127.0,607.0,1344.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-06-27,2023,26,2,2482,848.27387,430,881,635,1592.0,890.0,60.0,0.0,663.0,637.66245,93773.37,120.0,660.0,1322.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-06-28,2023,26,3,2687,968.03433,388,989,595,1823.0,864.0,48.0,0.0,568.0,651.40001,943428.81,108.0,571.0,1252.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-06-29,2023,26,4,2356,892.93705,372,941,561,1486.0,870.0,66.0,6.0,568.0,714.74932,404587.05,97.0,558.0,1256.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-06-30,2023,26,5,2136,790.98894,339,864,546,1400.0,736.0,61.0,11.0,563.0,700.17186,607831.57,108.0,558.0,1228.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-07-01,2023,26,6,197,96.57049,0,41,25,0.0,197.0,,,,,0.0,0.0,2.0,11.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-07-02,2023,26,7,3,1.53054,0,2,2,0.0,3.0,,,,,513879.02,11.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Sunday,,0.7114913912827506,,,
2023-07-03,2023,27,1,1894,686.0424399999999,343,654,494,1235.0,659.0,70.0,16.0,621.0,934.34862,528206.42,94.0,605.0,1418.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-07-04,2023,27,2,2274,768.30039,297,705,500,1573.0,701.0,54.0,2.0,533.0,464.30899,586835.17,112.0,546.0,1050.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-07-05,2023,27,3,2454,878.91429,345,951,511,1521.0,933.0,23.0,0.0,311.0,201.64127,366206.69,11.0,313.0,562.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-07-06,2023,27,4,2178,874.4825,347,897,566,1352.0,826.0,27.0,0.0,396.0,284.75964,404515.88,81.0,396.0,697.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-07-07,2023,27,5,2115,710.95061,431,734,611,1322.0,793.0,83.0,7.0,793.0,966.65614,808540.04,160.0,790.0,1878.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-07-08,2023,27,6,268,130.74434,0,137,63,0.0,268.0,,,,,0.0,0.0,3.0,20.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-07-10,2023,28,1,1961,618.0695,378,652,526,1408.0,553.0,60.0,5.0,655.0,614.07839,600177.02,107.0,656.0,1381.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-07-11,2023,28,2,2406,904.53443,351,862,540,1435.0,971.0,55.0,2.0,552.0,524.0102899999999,558349.26,112.0,552.0,1136.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-07-12,2023,28,3,2409,841.52553,349,818,554,1415.0,994.0,50.0,5.0,510.0,510.20272,489062.08,103.0,514.0,1064.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-07-13,2023,28,4,2180,951.4293,306,944,519,1245.0,935.0,64.0,6.0,521.0,547.72403,564269.83,94.0,517.0,1114.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-07-14,2023,28,5,2124,847.97883,301,860,510,1388.0,736.0,62.0,9.0,518.0,662.39354,540740.87,105.0,515.0,1183.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-07-15,2023,28,6,291,196.065,4,207,36,0.0,291.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-07-17,2023,29,1,1954,812.17669,307,754,509,1336.0,618.0,63.0,16.0,574.0,775.7918999999999,559933.61,104.0,583.0,1477.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-07-18,2023,29,2,2278,872.28544,336,818,510,1329.0,949.0,42.0,5.0,454.0,603.99579,515978.17,100.0,458.0,1076.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-07-19,2023,29,3,2565,978.18423,357,906,536,1667.0,898.0,61.0,2.0,558.0,665.46957,580874.39,139.0,554.0,1259.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-07-20,2023,29,4,2587,856.61511,413,738,594,1857.0,730.0,62.0,2.0,538.0,475.54878,466616.75,64.0,534.0,1018.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-07-21,2023,29,5,1934,706.93129,327,728,479,1262.0,672.0,58.0,7.0,513.0,594.21408,318259.23,74.0,511.0,1199.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-07-22,2023,29,6,82,35.70032,13,45,43,0.0,82.0,,,,,410250.35,8.0,1.0,4.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
2023-07-24,2023,30,1,1802,613.4595,295,626,476,1306.0,496.0,50.0,4.0,575.0,523.24345,458133.86,73.0,576.0,1137.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Monday,,0.7114913912827506,,,
2023-07-25,2023,30,2,2194,648.39553,360,718,578,1443.0,751.0,56.0,7.0,499.0,558.14232,433894.58,90.0,493.0,1025.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Tuesday,,0.7114913912827506,,,
2023-07-26,2023,30,3,1993,706.09122,300,803,418,1186.0,807.0,47.0,5.0,492.0,443.59977,411064.19,92.0,494.0,1051.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Wednesday,,0.7114913912827506,,,
2023-07-27,2023,30,4,2107,895.08923,272,842,439,1340.0,767.0,55.0,4.0,337.0,405.52053,72676.51,106.0,331.0,762.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Thursday,,0.7114913912827506,,,
2023-07-28,2023,30,5,1710,627.82997,317,640,453,1234.0,476.0,71.0,17.0,549.0,801.87794,892177.93,114.0,538.0,1402.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Friday,,0.7114913912827506,,,
2023-07-29,2023,30,6,254,138.83771000000002,6,178,50,0.0,254.0,,,,,0.0,0.0,2.0,10.0,,,,,,,,,,,0.7114913912827506,,,False,,,,,,,,Saturday,,0.7114913912827506,,,
